C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_28_791.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_28_791.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_28_791.jpg, 0, 0, 0, 7.797145E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_28_893.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_28_893.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_28_893.jpg, 0, 0, 0, 7.82261E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_28_994.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_28_994.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_28_994.jpg, 0, 0, 0, 8.069958E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_097.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_097.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_097.jpg, 0, 0, 0, 7.873625E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_197.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_197.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_197.jpg, 0, 0, 0, 7.799E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_300.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_300.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_300.jpg, 0, 0, 0, 8.005517E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_399.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_399.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_399.jpg, 0, 0, 0, 8.361889E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_500.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_500.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_500.jpg, 0, 0, 0, 7.985181E-05
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_603.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_603.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_603.jpg, 0, 0.1068459, 0, 0.0740499
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_706.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_706.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_706.jpg, 0, 0.4120044, 0, 0.3571219
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_806.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_806.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_806.jpg, 0, 0.7102904, 0, 1.024394
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_29_914.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_29_914.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_29_914.jpg, 0, 0.7087158, 0, 1.977906
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_014.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_014.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_014.jpg, 0, 0.4499367, 0, 2.645664
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_114.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_114.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_114.jpg, 0, 0.1449763, 0, 2.933081
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_216.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_216.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_216.jpg, 0, 0, 0, 2.943818
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_317.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_317.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_317.jpg, 0, 0, 0, 2.914286
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_419.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_419.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_419.jpg, 0, 0, 0, 2.879238
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_520.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_520.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_520.jpg, 0, 0, 0, 2.850353
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_622.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_622.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_622.jpg, 0, 0, 0, 2.821759
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_726.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_726.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_726.jpg, 0, 0, 0, 2.793449
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_827.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_827.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_827.jpg, 0, 0, 0, 2.765425
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_30_946.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_30_946.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_30_946.jpg, 0, 0, 0, 2.732168
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_046.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_046.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_046.jpg, 0, 0, 0, 2.704759
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_153.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_153.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_153.jpg, 0, 0, 0, 2.677626
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_269.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_269.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_269.jpg, -0.2485338, 0, 0, 2.637861
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_386.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_386.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_386.jpg, 0, 0, 0, 2.605691
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_492.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_492.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_492.jpg, 0, 0, 0, 2.579513
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_598.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_598.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_598.jpg, 0, 0, 0, 2.553636
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_707.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_707.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_707.jpg, 0, 0, 0, 2.522928
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_806.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_806.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_806.jpg, 0, 0, 0, 2.49762
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_31_907.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_31_907.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_31_907.jpg, 0, 0, 0, 2.472565
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_009.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_009.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_009.jpg, -0.1813194, 0, 0, 2.44472
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_109.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_109.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_109.jpg, -0.4835202, 0, 0, 2.404591
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_211.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_211.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_211.jpg, -0.810725, 0, 0, 2.35073
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_310.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_310.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_310.jpg, -1, 0, 0, 2.288293
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_413.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_413.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_413.jpg, -0.8250839, 0, 0, 2.261571
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_515.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_515.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_515.jpg, -0.5240927, 0, 0, 2.250181
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_633.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_633.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_633.jpg, -0.1293231, 0, 0, 2.229222
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_749.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_749.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_749.jpg, 0, 0, 0, 2.201063
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_868.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_868.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_868.jpg, 0, 0, 0, 2.174594
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_32_968.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_32_968.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_32_968.jpg, 0, 0, 0, 2.152781
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_069.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_069.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_069.jpg, 0, 0.2322277, 0, 2.230443
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_171.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_171.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_171.jpg, 0, 0.5384203, 0, 2.748793
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_274.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_274.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_274.jpg, 0, 0.8722474, 0, 3.607837
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_374.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_374.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_374.jpg, 0, 1, 0, 4.73841
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_496.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_496.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_496.jpg, 0, 1, 0, 6.127541
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_602.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_602.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_602.jpg, 0, 1, 0, 7.500373
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_714.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_714.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_714.jpg, 0, 1, 0, 8.632176
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_819.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_819.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_819.jpg, 0, 0.8721595, 0, 9.71591
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_33_937.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_33_937.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_33_937.jpg, 0, 0.5142703, 0, 10.6194
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_037.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_037.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_037.jpg, 0, 0.2655109, 0, 10.98407
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_141.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_141.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_141.jpg, -0.2762223, 0, 0, 10.95508
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_262.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_262.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_262.jpg, -0.6372157, 0, 0, 10.70477
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_361.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_361.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_361.jpg, -0.9379049, 0, 0, 10.4273
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_462.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_462.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_462.jpg, -0.75786, 0, 0, 10.26108
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_564.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_564.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_564.jpg, -0.4520049, 0, 0, 10.19577
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_667.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_667.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_667.jpg, -0.1532559, 0, 0, 10.10253
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_769.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_769.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_769.jpg, 0, 0, 0, 9.98405
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_870.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_870.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_870.jpg, 0, 0, 0, 9.881989
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_34_972.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_34_972.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_34_972.jpg, 0, 0, 0, 9.782684
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_35_089.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_35_089.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_35_089.jpg, 0, 0, 0, 9.664983
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_35_189.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_35_189.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_35_189.jpg, 0, 0, 0, 9.567896
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_35_292.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_35_292.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_35_292.jpg, 0, 0.2995994, 0, 9.666793
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_35_392.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_35_392.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_35_392.jpg, 0, 0.3181925, 0, 10.03656
C:\Users\ektar\Downloads\cardata\IMG\center_2024_07_08_21_44_35_495.jpg, C:\Users\ektar\Downloads\cardata\IMG\left_2024_07_08_21_44_35_495.jpg, C:\Users\ektar\Downloads\cardata\IMG\right_2024_07_08_21_44_35_495.jpg, 0, 0.01909585, 0, 10.12879
